2020-06-19 14:17:44:829 | [main] Events log file for victim clients.
2020-06-19 14:17:44:829 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-14-17-44_gacar-lnx-desktop_rate-10-v3-iframe-per-sec-over-60-sec
2020-06-19 14:17:44:834 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 14:17:50:098 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=3&mediaType=iframe&ratePerSec=10, SOCKS port: 9250, control port: 9251
2020-06-19 14:17:50:116 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D734E137DD5362D5068AE3E0211EB297B76C1615~emmentaler,$A0D57C5743B00B4F5A8177A31B83CC4C906100F2~FBI BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:17:49.955754
2020-06-19 14:17:50:116 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D734E137DD5362D5068AE3E0211EB297B76C1615~emmentaler,$A0D57C5743B00B4F5A8177A31B83CC4C906100F2~FBI BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:17:49.955754
2020-06-19 14:17:50:117 | [tor_browser_worker0] [EVENT] STREAM 8 REMAP 1 104.22.16.212:443 SOURCE=EXIT
2020-06-19 14:17:50:117 | [tor_browser_worker0] [EVENT] STREAM 8 SUCCEEDED 1 104.22.16.212:443
2020-06-19 14:17:50:588 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 exil4wlvt4s2boxged5pb7dqbe3jx4jjqycnuas3xm22o2k6pbkqhzqd.onion:443 SOURCE_ADDR=127.0.0.1:44638 PURPOSE=USER
2020-06-19 14:17:50:589 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 185.220.101.209.$B36006D88E2CCEF2E1EF0826C7F1B0EDC8DE6C06.exit:10209 PURPOSE=DIR_FETCH
2020-06-19 14:17:50:589 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED exil4wlvt4s2boxged5pb7dqbe3jx4jjqycnuas3xm22o2k6pbkqhzqd NO_AUTH $B36006D88E2CCEF2E1EF0826C7F1B0EDC8DE6C06~niftywabbit17 k8TU7M2T/jBV22df42N7n4/Ner/2f0i3AEu9ZfVYSM0 HSDIR_INDEX=20C13A46BE6A4664A6875736C9E0C9FB249A1A7E301C7D17BC837992970E908C
2020-06-19 14:17:50:589 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$DEA98B7F9BA8B7F8A098D3939A6FE446084B48E7~sparadra911,$D58DA32A978FEADC1261B5A8763126F3E92B0849~bauruine31 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:48.955962 OLD_PURPOSE=GENERAL
2020-06-19 14:17:50:589 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$DEA98B7F9BA8B7F8A098D3939A6FE446084B48E7~sparadra911,$D58DA32A978FEADC1261B5A8763126F3E92B0849~bauruine31 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:48.955962 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:17:48.959624
2020-06-19 14:17:50:609 | [tor_browser_worker0] [EVENT] STREAM 13 NEW 0 cflareki4v3lh674hq55k3n7xd4ibkwx3pnw67rr3gkpsonjmxbktxyd.onion:443 SOURCE_ADDR=127.0.0.1:44640 PURPOSE=USER
2020-06-19 14:17:50:609 | [tor_browser_worker0] [EVENT] STREAM 15 NEW 0 185.205.210.245.$867663D188FDA58EEB82850E6F4C4F82D2B667BD.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 14:17:50:609 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cflareki4v3lh674hq55k3n7xd4ibkwx3pnw67rr3gkpsonjmxbktxyd NO_AUTH $867663D188FDA58EEB82850E6F4C4F82D2B667BD~frickySpeed 8lCV5Dl6o/MGh0mgXHGo6KcHDKrIJx5FL+RuFkaameU HSDIR_INDEX=EBF28428E9BEA0DD9712F51C0AA71FA1AB5BDBB3FB6E0C6B93717F48370BD6F2
2020-06-19 14:17:50:609 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$6DFEB41C04CCE846871338E85DD5ACF5CFB6C1DD~Onyx,$7272FA27A7F99E88D59BE2018E3F14FB88BF9786~xXxOnionKittenxXx BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:47.956819 OLD_PURPOSE=GENERAL
2020-06-19 14:17:50:609 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$6DFEB41C04CCE846871338E85DD5ACF5CFB6C1DD~Onyx,$7272FA27A7F99E88D59BE2018E3F14FB88BF9786~xXxOnionKittenxXx BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:47.956819 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:17:47.960821
2020-06-19 14:17:50:655 | [tor_browser_worker0] [EVENT] STREAM 16 NEW 0 bpfrf2q2u4u4hv6i3jltbwvc74ahku4gceuuv2edytatbh5euzd7alqd.onion:443 SOURCE_ADDR=127.0.0.1:44642 PURPOSE=USER
2020-06-19 14:17:50:656 | [tor_browser_worker0] [EVENT] STREAM 18 NEW 0 178.33.42.109.$8159807EB3A276E1FDB06C434A1853794A0DA17A.exit:443 PURPOSE=DIR_FETCH
2020-06-19 14:17:50:656 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED bpfrf2q2u4u4hv6i3jltbwvc74ahku4gceuuv2edytatbh5euzd7alqd NO_AUTH $8159807EB3A276E1FDB06C434A1853794A0DA17A~Unnamed EYrbxisObGueDAqZQz5JOakEJjY2DvNBQ0lOHIx2qeM HSDIR_INDEX=7EA8571241222C836F9F86E5B1C50094E04AFB3BCA67C943E64092D62663E20F
2020-06-19 14:17:50:656 | [tor_browser_worker0] [EVENT] CIRC 6 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:50.648608
2020-06-19 14:17:50:667 | [tor_browser_worker0] [EVENT] CIRC 6 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:50.648608
2020-06-19 14:17:50:736 | [tor_browser_worker0] [EVENT] STREAM 19 NEW 0 lrmtmyi4cveqxadj667zfcridsiokqxzgfgtxoyzbuebwpfqardaxjyd.onion:443 SOURCE_ADDR=127.0.0.1:44644 PURPOSE=USER
2020-06-19 14:17:50:736 | [tor_browser_worker0] [EVENT] STREAM 21 NEW 0 51.77.136.241.$C75CDD818316ABBC839F9F0DDAEC873FCF60C370.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 14:17:50:736 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED lrmtmyi4cveqxadj667zfcridsiokqxzgfgtxoyzbuebwpfqardaxjyd NO_AUTH $C75CDD818316ABBC839F9F0DDAEC873FCF60C370~americium1997 ukx7re8aYWj5davQ29Ktx1ineMsEdoG8q8i/OK9h7pA HSDIR_INDEX=ADAF2E11B411935940848AE06B2BD905CB33E9A80666141F707186C732E5FD99
2020-06-19 14:17:50:737 | [tor_browser_worker0] [EVENT] CIRC 7 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:50.732514
2020-06-19 14:17:50:750 | [tor_browser_worker0] [EVENT] CIRC 7 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:50.732514
2020-06-19 14:17:50:750 | [tor_browser_worker0] [EVENT] CIRC 3 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$6DFEB41C04CCE846871338E85DD5ACF5CFB6C1DD~Onyx,$7272FA27A7F99E88D59BE2018E3F14FB88BF9786~xXxOnionKittenxXx,$867663D188FDA58EEB82850E6F4C4F82D2B667BD~frickySpeed BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:17:47.956819
