2020-06-19 14:45:28:223 | [main] Events log file for victim clients.
2020-06-19 14:45:28:223 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-14-45-28_gacar-lnx-desktop_rate-3-v3-fetch-per-sec-over-60-sec
2020-06-19 14:45:28:228 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 14:45:33:325 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=3&mediaType=fetch&ratePerSec=3, SOCKS port: 9250, control port: 9251
2020-06-19 14:45:33:335 | [tor_browser_worker0] [EVENT] STREAM 10 NEW 0 cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid.onion:443 SOURCE_ADDR=127.0.0.1:54264 PURPOSE=USER
2020-06-19 14:45:33:335 | [tor_browser_worker0] [EVENT] STREAM 12 NEW 0 82.64.249.221.$4D150027F1451B029FCB620D6F4E1CF2A18F8E31.exit:8764 PURPOSE=DIR_FETCH
2020-06-19 14:45:33:335 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED cflarenuttlfuyn7imozr4atzvfbiw3ezgbdjdldmdx7srterayaozid NO_AUTH $4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr /nABK72OrgQITR7euVj+UN38ZDgam1k3rSm7lR6G/8E HSDIR_INDEX=C5A79619D8396694EDFCC6E04A8C4AF6A7BF73B28A75B1364BB17966174B786D
2020-06-19 14:45:33:336 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$B3B8B33C4988570806F0984E7BD9779C680E12DE~torrelaydonyc1kyles,$BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1~LupusreginaBeta BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:32.371785 OLD_PURPOSE=GENERAL
2020-06-19 14:45:33:336 | [tor_browser_worker0] [EVENT] CIRC_MINOR 4 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$B3B8B33C4988570806F0984E7BD9779C680E12DE~torrelaydonyc1kyles,$BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1~LupusreginaBeta BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:32.371785 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:45:32.376474
2020-06-19 14:45:33:378 | [tor_browser_worker0] [EVENT] CIRC 5 LAUNCHED BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:45:33.370940
2020-06-19 14:45:33:386 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:45:33.370940
2020-06-19 14:45:33:423 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$BD4C647508162F59CB44E4DFC1C2B2B8A9387CCA~regar42 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:45:33.370940
2020-06-19 14:45:33:507 | [tor_browser_worker0] [EVENT] CIRC 5 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$BD4C647508162F59CB44E4DFC1C2B2B8A9387CCA~regar42,$166985A84230B5F9A78C970736AE944B413930D7~torproxy03 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:45:33.370940
2020-06-19 14:45:33:507 | [tor_browser_worker0] [EVENT] CIRC 5 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$BD4C647508162F59CB44E4DFC1C2B2B8A9387CCA~regar42,$166985A84230B5F9A78C970736AE944B413930D7~torproxy03 BUILD_FLAGS=NEED_CAPACITY PURPOSE=GENERAL TIME_CREATED=2020-06-19T12:45:33.370940
2020-06-19 14:45:33:634 | [tor_browser_worker0] [EVENT] CIRC 4 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$B3B8B33C4988570806F0984E7BD9779C680E12DE~torrelaydonyc1kyles,$BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1~LupusreginaBeta,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:32.371785
2020-06-19 14:45:33:635 | [tor_browser_worker0] [EVENT] CIRC 4 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$B3B8B33C4988570806F0984E7BD9779C680E12DE~torrelaydonyc1kyles,$BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1~LupusreginaBeta,$4D150027F1451B029FCB620D6F4E1CF2A18F8E31~cptlfr BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:32.371785
2020-06-19 14:45:33:636 | [tor_browser_worker0] [EVENT] STREAM 12 SENTCONNECT 4 82.64.249.221.$4D150027F1451B029FCB620D6F4E1CF2A18F8E31.exit:8764
2020-06-19 14:45:33:947 | [tor_browser_worker0] [EVENT] STREAM 13 NEW 0 6bllpneej52ngs7frmvnw4oxlijqufpjnkfbo6k6n72rw2atdr52fpid.onion:443 SOURCE_ADDR=127.0.0.1:54266 PURPOSE=USER
2020-06-19 14:45:33:947 | [tor_browser_worker0] [EVENT] STREAM 15 NEW 0 84.253.233.172.$1271D45E76F8E9922C53AEE46CFBA294001E96C1.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 14:45:33:947 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED 6bllpneej52ngs7frmvnw4oxlijqufpjnkfbo6k6n72rw2atdr52fpid NO_AUTH $1271D45E76F8E9922C53AEE46CFBA294001E96C1~aevrjvraesdf 2tqypz5s6HLkIVvrUchlRBGJ4yt2JmOtZQMrsGNUZ9M HSDIR_INDEX=531FAFE205AB91044B1ECFF1D190E846F79D79BE2CF30766FA19A88E624E137B
2020-06-19 14:45:33:947 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 PURPOSE_CHANGED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F5F4019509109A07E90C45A022CEED9ECA1643C8~brooke,$1137AB1F84EC2D52DFB1915717F14FF1A10EB392~giovanna BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:31.370497 OLD_PURPOSE=GENERAL
2020-06-19 14:45:33:947 | [tor_browser_worker0] [EVENT] CIRC_MINOR 3 CANNIBALIZED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F5F4019509109A07E90C45A022CEED9ECA1643C8~brooke,$1137AB1F84EC2D52DFB1915717F14FF1A10EB392~giovanna BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:31.370497 OLD_PURPOSE=GENERAL OLD_TIME_CREATED=2020-06-19T12:45:31.374042
2020-06-19 14:45:33:948 | [tor_browser_worker0] [EVENT] STREAM 12 SUCCEEDED 4 82.64.249.221.$4D150027F1451B029FCB620D6F4E1CF2A18F8E31.exit:8764
2020-06-19 14:45:34:109 | [tor_browser_worker0] [EVENT] CIRC 3 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F5F4019509109A07E90C45A022CEED9ECA1643C8~brooke,$1137AB1F84EC2D52DFB1915717F14FF1A10EB392~giovanna,$1271D45E76F8E9922C53AEE46CFBA294001E96C1~aevrjvraesdf BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T12:45:31.370497
