2020-06-19 10:48:14:723 | [main] Events log file for victim clients.
2020-06-19 10:48:14:723 | [main] Will use the output directory: /home/gacar/dev/tor-dos-attack/experiments/2020-06-19-10-48-14_gacar-lnx-desktop_rate-3-v2-css-per-sec-over-60-sec
2020-06-19 10:48:14:727 | [tshark_capture] Launching PCAP capture for 70 seconds...
2020-06-19 10:48:19:949 | [tor_browser_worker0] Tor Browser will load the attack page: file:///home/gacar/dev/tor-dos-attack/src/guard-discovery/adv_website.html?autoStart=true&onionVer=2&mediaType=css&ratePerSec=3, SOCKS port: 9250, control port: 9251
2020-06-19 10:48:19:979 | [tor_browser_worker0] [EVENT] CIRC 4 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$ED36124515F71E2E2401D70D9EFC3CAEB08D611B~Unnamed,$0B85617241252517E8ECF2CFC7F4C1A32DCD153F~niij02,$5F58E9417DF94A66529864FA1134635614958A44~ThereIsNoCowLvl BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T08:48:18.899190
2020-06-19 10:48:19:979 | [tor_browser_worker0] [EVENT] CIRC 4 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$ED36124515F71E2E2401D70D9EFC3CAEB08D611B~Unnamed,$0B85617241252517E8ECF2CFC7F4C1A32DCD153F~niij02,$5F58E9417DF94A66529864FA1134635614958A44~ThereIsNoCowLvl BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY,NEED_UPTIME PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T08:48:18.899190
2020-06-19 10:48:19:980 | [tor_browser_worker0] [EVENT] STREAM 11 SENTCONNECT 4 176.9.118.73.$5F58E9417DF94A66529864FA1134635614958A44.exit:9993
2020-06-19 10:48:20:140 | [tor_browser_worker0] [EVENT] STREAM 11 SUCCEEDED 4 176.9.118.73.$5F58E9417DF94A66529864FA1134635614958A44.exit:9993
2020-06-19 10:48:20:229 | [tor_browser_worker0] [EVENT] STREAM_BW 11 95 0 2020-06-19T08:48:20.228321
2020-06-19 10:48:20:229 | [tor_browser_worker0] [EVENT] STREAM 11 CLOSED 4 176.9.118.73.$5F58E9417DF94A66529864FA1134635614958A44.exit:9993 REASON=END REMOTE_REASON=DONE
2020-06-19 10:48:20:235 | [tor_browser_worker0] [EVENT] HS_DESC RECEIVED cflareki4v3lh674hq55k3n7xd4ibkwx3pnw67rr3gkpsonjmxbktxyd NO_AUTH $5F58E9417DF94A66529864FA1134635614958A44~ThereIsNoCowLvl 8lCV5Dl6o/MGh0mgXHGo6KcHDKrIJx5FL+RuFkaameU
